Attrition,OverTime,MaritalStatus_Single,TotalWorkingYears,JobLevel,DepartmentSalaryRatio,YearsInCurrentRole,MonthlyIncome,Age,EducationReturnRatio,JobRole_Sales Representative,YearsWithCurrManager,StockOptionLevel,YearsAtCompany,JobInvolvement,BusinessTravel_Travel_Frequently,JobSatisfaction,EnvironmentSatisfaction,JobRole_Laboratory Technician,MaritalStatus_Married,JobRole_Research Director,MaritalStatus_Divorced,Department_Research & Development,JobRole_Manager,ManagementStabilityRatio,JobRole_Manufacturing Director,Department_Sales,JobRole_Healthcare Representative,DistanceFromHome,PositionStagnationRatio,BusinessTravel_Non-Travel
0,1,0,-0.6785426011050807,1,0.4338306481272252,0.2127295467834259,-0.8024566635955823,-1.4146996331543298,0.4181202427656507,0,-0.0345080029295605,2,-0.1645571086753146,4,0,4,2,0,1,0,0,1,0,0.6666666666666666,0,0,0,1.7031841475541871,0.1666666666666666,0
0,1,1,0.7351971051014847,2,0.9520393672663512,0.7647373733882553,-0.1110739364461414,0.1178047594299478,0.875241238908894,0,2.2075589277424403,0,1.3044648533856922,4,1,1,1,0,0,0,0,1,0,0.8,1,0,0,-0.8872131838247239,0.2666666666666666,0
0,0,0,-0.1644554352117841,3,1.2058904739397724,0.7647373733882553,0.4012502226581447,0.4461985578408644,1.2876569090970056,0,0.8062670960724398,1,0.4883415411295773,4,0,1,2,0,1,0,0,0,0,0.7,0,1,0,-1.01056543769991,0.0,0
0,1,0,-0.8070643925784048,2,0.7547857257875872,-0.3392782798214035,-0.3742454261352834,-1.1957704342137183,0.7614051713238803,0,-0.3147663692635607,1,-0.3277817711265376,3,1,1,1,0,1,0,0,1,0,0.6,0,0,1,0.2229571010519523,0.6,0
0,0,0,-0.1644554352117841,3,1.0438022405503464,-0.0632743665189888,0.1616558397934537,-0.7579120363324965,1.1665992753631442,0,0.8062670960724398,1,0.1618922162271313,3,0,3,3,0,0,0,1,0,0,0.875,0,1,0,-0.1470996605736064,0.875,0
0,0,0,0.8637188965748089,2,0.8168752497397406,-0.6152821931238183,-0.2914069426980232,-0.1011244395106632,0.8240392183216262,0,-0.5950247355975609,3,-0.4910064335777606,3,1,2,4,0,0,0,1,1,0,0.5,1,0,0,-0.6405086760743514,0.0,0
0,0,1,-1.064107975525053,1,0.3365342576223721,-0.6152821931238183,-0.8838083024583276,-0.4295182379215798,0.415206221314698,1,-0.5950247355975609,0,-0.8174557584802066,2,0,4,2,0,0,0,0,0,0,1.0,0,1,0,-0.1470996605736064,1.0,1
0,1,0,-0.5500208096317566,1,0.6331539404043944,-0.6152821931238183,-0.5365238911251983,-1.3052350336840242,0.7050705133085201,0,-0.5950247355975609,1,-0.8174557584802066,3,0,3,4,1,0,0,1,1,0,1.0,0,0,0,-0.8872131838247239,0.0,0
0,0,0,0.8637188965748089,1,0.4830246555662391,0.7647373733882553,-0.7368230959491378,0.0083401599596422,0.4655327767159575,0,3.608850759412441,1,1.794138840739361,3,0,1,4,1,0,0,1,1,0,0.9444444444444444,0,0,0,0.5930138626775111,0.6666666666666666,0
1,1,0,-0.1644554352117841,1,0.4422684552284153,0.7647373733882553,-0.7911991261028265,0.4461985578408644,0.406592000282426,0,-1.1555414682655611,1,-0.0013324462240916,1,0,4,2,1,0,0,1,1,0,0.0,0,0,0,-0.8872131838247239,0.1428571428571428,0
0,1,0,-0.6785426011050807,2,0.9123210937849876,-0.0632743665189888,-0.032695986732426,-1.0863058347434131,1.12559534548549,0,-0.0345080029295605,1,-0.3277817711265376,3,0,2,3,0,1,0,0,0,0,0.8,0,1,0,-1.01056543769991,0.2,1
0,0,1,2.5345021857280225,4,2.667620675236619,0.7647373733882553,2.1778170828356944,1.9787029504251417,2.9706214536076345,0,-0.5950247355975609,0,0.3251168786783543,2,0,1,3,0,0,0,0,1,1,0.2222222222222222,0,0,0,-0.8872131838247239,0.6666666666666666,1
0,0,1,-0.4214990181584324,1,0.5696315812841145,0.7647373733882553,-0.6212740318725491,-1.1957704342137183,0.5490033866478892,0,0.8062670960724398,0,-0.0013324462240916,4,0,1,3,1,0,0,0,1,0,1.0,0,0,0,-0.2704519144487926,0.0,0
0,0,0,-0.6785426011050807,1,0.5088156885925181,0.2127295467834259,-0.7024132643675065,-0.9768412352731076,0.4677710701593354,0,-0.3147663692635607,3,-0.1645571086753146,2,0,1,4,1,1,0,0,1,0,0.5,0,0,0,1.2097751320534422,0.5,0
0,0,0,2.5345021857280225,4,2.85357083927794,0.4887334600858406,2.425907720411899,1.4313799530736142,2.6233819341476616,0,0.8062670960724398,1,3.91605945260526,3,0,1,1,0,0,0,1,1,1,0.2258064516129032,0,0,0,-0.8872131838247239,0.4516129032258064,1
0,0,0,0.4781535221548365,2,0.6778104582428391,1.3167451999930848,-0.3793431789621918,-0.2105890389809687,0.7237699761928713,0,1.36678382874044,0,0.6515662035808003,3,0,3,2,0,1,0,0,0,0,0.8181818181818182,0,1,0,-1.01056543769991,0.5454545454545454,0
0,1,0,-1.064107975525053,1,0.5758405336793299,-0.8912861064262331,-0.6129901835288231,0.3367339583705589,0.529389224269811,0,-1.1555414682655611,1,-0.9806804209314296,3,1,2,4,0,0,0,1,1,0,0.0,0,0,0,-0.0237474066984201,0.0,0
0,0,1,-1.3211515584717013,1,0.4706067507758084,-1.1672900197286478,-0.7533907926365898,-0.5389828373918853,0.5240604569625309,0,-1.1555414682655611,0,-0.9806804209314296,3,0,1,4,0,0,0,0,1,0,0.0,0,0,0,-1.01056543769991,0.0,0
0,0,1,0.6066753136281606,2,0.8952213599433725,-0.3392782798214035,-0.0579723444991797,0.4461985578408644,1.000538750758864,0,1.6470421950744405,0,1.1412401909344694,3,0,4,4,0,0,0,0,0,0,0.7142857142857143,0,1,0,0.099604847176766,0.0714285714285714,1
0,0,0,-1.064107975525053,1,0.623601705950217,-0.6152821931238183,-0.5492682731924691,-0.2105890389809687,0.6010190792341481,0,-0.5950247355975609,1,-0.6542310960289835,3,0,4,2,1,0,0,1,1,0,0.6666666666666666,0,0,0,0.099604847176766,0.3333333333333333,0
0,0,1,-0.03593364373846,3,1.3701088285441838,1.04074128669067,0.4467051853647439,-0.2105890389809687,1.320492774033464,0,-0.3147663692635607,0,0.6515662035808003,2,0,2,4,0,0,0,0,1,0,0.2727272727272727,0,0,1,0.8397183704278836,0.2727272727272727,0
1,1,0,-0.8070643925784048,1,0.3672834147631225,-0.6152821931238183,-0.8912425253309022,-0.3200536384512743,0.3376557756125115,0,-1.1555414682655611,1,-0.3277817711265376,1,0,1,4,0,1,0,0,1,0,0.0,0,0,0,0.8397183704278836,0.6,1
0,0,1,-0.4214990181584324,1,0.3427660129974004,-0.8912861064262331,-0.9239531059702306,-0.1011244395106632,0.3816989728823846,0,0.8062670960724398,0,0.1618922162271313,3,1,4,2,1,0,0,0,1,0,0.875,0,0,0,1.086422878178256,0.125,0
0,0,0,-0.935586184051729,2,0.6603778085988001,-0.3392782798214035,-0.5002024022334766,-0.648447436862191,0.7353865952234703,0,-0.3147663692635607,1,-0.4910064335777606,3,1,1,3,0,1,0,0,1,0,0.75,1,0,0,-1.01056543769991,0.0,0
0,0,1,-0.1644554352117841,2,0.5826863017048237,0.7647373733882553,-0.6038567097139457,-0.9768412352731076,0.5615853535861584,0,0.8062670960724398,0,0.1618922162271313,3,0,3,3,0,0,0,0,1,0,0.875,0,0,0,0.099604847176766,0.125,0
0,0,0,-0.1644554352117841,1,0.7595618430146759,-0.6152821931238183,-0.367873235101648,0.1178047594299478,0.7662231749390915,0,-0.3147663692635607,2,-0.3277817711265376,3,0,4,2,0,0,0,1,1,0,0.6,0,0,0,-0.0237474066984201,0.0,0
0,0,1,0.0925881477348641,2,0.7199131642562273,1.04074128669067,-0.3171081132003527,-0.5389828373918853,0.7332706700557792,0,0.8062670960724398,0,0.6515662035808003,3,0,3,2,0,0,0,0,0,0,0.6363636363636364,0,1,0,-0.3938041683239789,0.4545454545454545,0
0,0,1,-0.6785426011050807,1,0.6734325290195093,-0.0632743665189888,-0.4827850800748731,-0.2105890389809687,0.6490453676692486,0,-0.3147663692635607,0,-0.3277817711265376,1,0,3,4,1,0,0,0,1,0,0.6,0,0,0,1.579831893679001,0.8,0
1,1,0,-0.8070643925784048,1,0.3777908726627176,-0.6152821931238183,-0.8772237050569044,-1.1957704342137183,0.3473156287509708,0,-0.5950247355975609,1,-0.6542310960289835,3,0,2,1,1,0,0,1,1,0,0.6666666666666666,0,0,0,0.8397183704278836,0.0,0
0,0,1,-0.6785426011050807,2,0.8663386162277035,-0.6152821931238183,-0.1006660244245369,-0.3200536384512743,0.9682581265369488,0,-0.5950247355975609,0,-0.8174557584802066,1,0,4,4,0,0,0,0,0,0,1.0,0,1,0,-0.7638609299495376,1.0,0
0,0,0,-0.4214990181584324,2,1.2064652549092385,0.7647373733882553,0.4020998481292961,0.3367339583705589,1.288270663581799,0,0.2457503634044395,1,-0.0013324462240916,3,0,1,3,0,1,0,0,0,0,0.7142857142857143,0,1,0,2.073240909179746,1.0,0
0,0,1,0.0925881477348641,1,0.4327162207742379,0.7647373733882553,-0.8039435081700973,-0.5389828373918853,0.3978103156110993,0,0.8062670960724398,0,-0.0013324462240916,3,0,2,2,0,0,0,0,1,0,1.0,0,0,0,-0.5171564221991651,0.0,1
1,1,1,-0.03593364373846,3,1.2306060556268126,-1.1672900197286478,0.4377841179176543,-0.4295182379215798,1.3140483519431312,0,-1.1555414682655611,0,-1.1439050833826525,3,0,1,1,0,0,0,0,0,0,1.0,0,1,0,0.8397183704278836,1.0,0
0,0,0,-0.1644554352117841,2,0.9452273042869188,-0.3392782798214035,0.0159450714909908,-0.7579120363324965,1.009319250243101,0,-0.0345080029295605,1,0.4883415411295773,2,0,3,3,0,1,0,0,0,0,0.4,0,1,0,0.099604847176766,0.1,0
0,1,0,0.4781535221548365,2,0.9251339068870847,-1.1672900197286478,-0.1469706126022875,0.1178047594299478,0.8916318277839251,0,-1.1555414682655611,1,-0.9806804209314296,1,0,4,2,0,1,0,0,1,0,0.0,0,0,1,1.086422878178256,1.0,0
0,0,0,-0.4214990181584324,1,0.7600394547373848,0.4887334600858406,-0.3672360159982845,-1.0863058347434131,0.7325159776011803,0,-0.3147663692635607,1,-0.0013324462240916,2,1,1,4,0,1,0,0,1,0,0.4285714285714285,0,0,0,0.7163661165526973,1.0,0
0,0,1,-0.2929772266851083,4,2.614446570108365,-0.6152821931238183,2.1068733559945536,-0.648447436862191,1.9838973943376608,0,-1.1555414682655611,0,-0.6542310960289835,3,0,2,1,0,0,1,0,1,0,0.0,0,0,0,-0.1470996605736064,0.3333333333333333,0
1,1,0,-0.8070643925784048,1,0.5959002260331024,-0.6152821931238183,-0.5862269811875545,-0.2105890389809687,0.547830762079597,0,-0.5950247355975609,1,-0.4910064335777606,2,0,2,3,1,0,0,1,1,0,0.5,0,0,0,0.5930138626775111,0.0,0
1,1,1,-0.8070643925784048,2,0.6793911059088709,-1.1672900197286478,-0.3770067089165254,1.4313799530736142,0.6919967521005437,0,-1.1555414682655611,0,-1.1439050833826525,3,1,3,4,0,0,0,0,0,0,1.0,0,1,0,-1.01056543769991,1.0,0
0,0,0,1.891893228361402,5,2.699889908824402,-0.0632743665189888,2.6096392285483865,0.9935215551923922,3.017515664206789,0,1.08652546240644,1,0.6515662035808003,2,0,2,4,0,1,0,0,0,1,0.7272727272727273,0,1,0,-0.6405086760743514,0.0,0
0,1,1,0.992240688048133,2,0.6872832689780667,-0.6152821931238183,-0.4643057260773304,0.1178047594299478,0.5215250914234371,0,-0.5950247355975609,0,-0.6542310960289835,3,0,3,4,0,0,0,0,1,0,0.6666666666666666,0,0,0,-0.7638609299495376,0.6666666666666666,0
1,1,1,-0.935586184051729,1,0.5049947948108472,-1.1672900197286478,-0.7075110171944149,-1.4146996331543298,0.4867073064413372,0,-1.1555414682655611,0,-1.1439050833826525,3,1,1,2,1,0,0,0,1,0,1.0,0,0,0,-0.0237474066984201,1.0,0
0,0,1,-0.2929772266851083,3,2.143521411517417,-0.3392782798214035,1.478575320078103,0.2272693589002533,2.386992554987658,0,-0.5950247355975609,0,-0.4910064335777606,3,0,3,3,0,0,1,0,1,0,0.5,0,0,0,0.099604847176766,0.5,0
0,1,0,1.2492842709947811,4,2.6470833711601376,-1.1672900197286478,2.1504166613910622,0.6651277567814755,2.4335511838358164,0,-1.1555414682655611,1,-0.9806804209314296,2,0,4,2,0,0,1,1,1,0,0.0,0,0,0,-0.3938041683239789,0.0,0
0,1,1,2.4059803942546982,4,2.1852328353006585,-0.3392782798214035,1.5342257884385189,2.416561348306364,2.1060985145692923,0,-0.3147663692635607,0,-0.3277817711265376,2,0,4,3,0,0,0,0,1,0,0.6,1,0,0,-0.8872131838247239,0.8,0
0,0,0,0.992240688048133,3,1.7326161260802175,-1.1672900197286478,0.9303544848176708,2.5260259477766698,1.592851237967474,0,-1.1555414682655611,1,-0.9806804209314296,1,0,4,3,0,0,0,1,1,0,0.0,0,0,1,-1.01056543769991,0.0,0
0,0,1,2.020415019834726,4,2.6881579793131007,-0.0632743665189888,2.2052175042803266,1.2124507541330032,2.471312427922521,0,-0.875283101931561,0,-0.3277817711265376,4,0,4,1,0,0,0,0,1,1,0.2,0,0,0,-1.01056543769991,0.4,1
0,0,1,-0.1644554352117841,2,0.8801333594948887,1.04074128669067,-0.0802750131169036,-0.3200536384512743,0.9836757381056248,0,0.5260087297384397,0,0.4883415411295773,3,0,1,3,0,0,0,0,0,0,0.6,0,1,0,0.7163661165526973,0.9,0
0,0,0,0.0925881477348641,1,0.4429052708586938,-0.3392782798214035,-0.7903495006316751,0.4461985578408644,0.4268662441739597,0,-1.1555414682655611,1,-0.3277817711265376,3,0,4,4,0,1,0,0,1,0,0.0,0,0,0,-1.01056543769991,0.2,0
0,0,0,-0.4214990181584324,2,0.9644824667640316,0.7647373733882553,0.0444075247745623,-0.3200536384512743,1.029880025483687,0,0.8062670960724398,2,0.1618922162271313,2,0,3,4,0,1,0,0,0,0,0.875,0,1,0,2.3199454169301186,0.125,0
0,1,1,-0.1644554352117841,2,1.041989575043189,-0.6152821931238183,0.0089356613539919,0.55566315731117,1.051127788718582,0,-0.5950247355975609,0,-0.6542310960289835,4,0,1,4,0,0,0,0,1,0,0.6666666666666666,0,0,0,0.9630706243030698,0.0,0
0,0,0,-0.6785426011050807,1,0.5535519866195825,-0.6152821931238183,-0.6427270750191216,-0.648447436862191,0.508898626703382,0,-0.3147663692635607,1,-0.3277817711265376,3,0,3,2,1,1,0,0,1,0,0.6,0,0,0,-0.8872131838247239,0.0,0
0,0,1,1.3778060624681054,5,2.8753817746149783,-1.1672900197286478,2.455007392798834,0.8840569557220865,2.771254937464373,0,-1.1555414682655611,0,-1.1439050833826525,3,1,2,2,0,0,0,0,1,1,1.0,0,0,0,1.94988865530456,1.0,0
0,0,0,-0.1644554352117841,4,2.576556040106794,-0.8912861064262331,2.056320640461046,-0.4295182379215798,1.95514525818784,0,0.2457503634044395,1,-0.1645571086753146,4,0,3,1,0,0,1,1,1,0,0.8333333333333334,0,0,0,-1.01056543769991,0.0,0
0,0,0,1.3778060624681054,5,2.883609153837713,0.7647373733882553,2.694601775663525,0.4461985578408644,2.9443337021761726,0,1.6470421950744405,1,2.447037490544253,2,0,3,4,0,1,0,0,0,1,0.4545454545454545,0,0,0,-1.01056543769991,0.0909090909090909,0
0,0,0,-0.1644554352117841,2,0.5557808413255573,0.7647373733882553,-0.6397533858700918,-0.7579120363324965,0.510947686460025,0,1.36678382874044,3,0.4883415411295773,3,0,3,3,1,0,0,1,1,0,0.9,0,0,0,-0.2704519144487926,0.8,0
0,1,0,1.2492842709947811,4,2.148615936559645,0.7647373733882553,1.4853723238473142,0.8840569557220865,2.167459226363022,0,1.6470421950744405,0,2.120588165641807,3,0,4,3,0,1,0,0,1,0,0.5,0,0,1,1.3331273859286286,0.2,0
0,0,0,-0.4214990181584324,1,0.4491142232539092,-0.6152821931238183,-0.7820656522879491,0.1178047594299478,0.4128855409635435,0,-0.5950247355975609,1,-0.8174557584802066,3,1,3,3,0,1,0,0,1,0,1.0,0,0,0,-0.7638609299495376,1.0,0
0,0,0,-0.1644554352117841,2,0.762159565511982,0.7647373733882553,-0.2546606410707258,-0.7579120363324965,0.640761891338872,0,0.8062670960724398,1,0.1618922162271313,3,0,4,3,0,0,0,1,0,0,0.875,0,1,0,2.196593163054932,0.875,0
0,1,0,0.6066753136281606,2,0.6820295400282691,-0.3392782798214035,-0.4713151362143293,0.0083401599596422,0.6270122855327261,0,-0.0345080029295605,1,-0.3277817711265376,3,0,1,4,0,1,0,0,1,0,0.8,0,0,0,-0.2704519144487926,0.0,0
0,0,0,-0.5500208096317566,1,0.4513430779598839,-1.1672900197286478,-0.7790919631389192,-0.1011244395106632,0.4553013416374606,0,-1.1555414682655611,1,-0.9806804209314296,3,0,4,1,1,0,0,1,1,0,0.0,0,0,0,-0.7638609299495376,0.0,0
0,0,0,-0.5500208096317566,2,0.7200792739374092,0.2127295467834259,-0.420550014313034,0.55566315731117,0.6619926628068441,0,-0.0345080029295605,3,-0.1645571086753146,2,1,4,4,0,1,0,0,1,0,0.6666666666666666,0,0,1,2.3199454169301186,0.0,0
0,0,0,-0.2929772266851083,3,1.590606240528113,0.7647373733882553,0.7408880047509115,0.2272693589002533,1.7712747041653063,0,0.8062670960724398,1,-0.0013324462240916,2,0,1,4,0,1,0,0,1,0,1.0,0,0,1,-0.3938041683239789,0.1428571428571428,0
0,1,0,-0.2929772266851083,2,0.7193383832867613,-0.0632743665189888,-0.317957738671504,0.8840569557220865,0.8039642032582461,0,-0.3147663692635607,1,-0.3277817711265376,3,0,1,3,0,0,0,1,0,0,0.6,0,1,0,-0.6405086760743514,0.0,0
0,1,1,1.2492842709947811,3,1.017649706439641,-1.1672900197286478,0.1229978808560656,0.4461985578408644,1.1373700534308628,0,-0.5950247355975609,0,-0.8174557584802066,3,0,3,4,0,0,0,0,0,0,1.0,0,1,0,1.7031841475541871,0.0,0
0,1,0,1.2492842709947811,5,3.056237413614072,1.04074128669067,2.696301026605828,0.2272693589002533,3.4033790907678303,0,0.5260087297384397,1,2.28381282809303,3,1,3,2,0,0,0,1,1,1,0.2857142857142857,0,0,0,-1.01056543769991,0.0476190476190476,0
0,0,0,1.7633714368880775,3,1.7111235985583184,2.9727686798075728,0.9016796251663116,0.8840569557220865,1.9054809849233023,0,-0.0345080029295605,1,2.610262152995476,2,0,3,3,0,1,0,0,1,0,0.1739130434782608,0,0,1,-1.01056543769991,0.6086956521739131,1
0,1,0,1.2492842709947811,3,1.6991833054905965,1.3167451999930848,0.885749147582223,0.9935215551923922,1.637650404050565,0,0.2457503634044395,1,0.4883415411295773,2,1,1,3,0,1,0,0,1,0,0.5,0,0,1,-1.01056543769991,0.9,0
1,1,1,-0.2929772266851083,3,1.2024671138733698,0.7647373733882553,0.2230412800841414,-0.867376635802802,1.3390489280913382,0,0.8062670960724398,0,0.1618922162271313,3,1,4,3,0,0,0,0,1,0,0.875,0,0,1,0.5930138626775111,0.875,0
0,0,0,1.6348496454147536,3,0.8294523584377408,1.3167451999930848,-0.2746268396427833,0.8840569557220865,0.7994152164436844,0,1.9273005614084404,1,2.773486815446699,3,1,1,1,1,0,0,1,1,0,0.4583333333333333,0,0,0,-0.2704519144487926,0.375,0
0,0,1,-0.4214990181584324,2,0.5788044362523121,0.7647373733882553,-0.5256911663680182,0.1178047594299478,0.5895437642683989,0,0.2457503634044395,0,-0.0013324462240916,2,0,4,4,0,0,0,0,0,0,0.7142857142857143,0,1,0,-0.2704519144487926,0.0,0
1,0,1,-0.03593364373846,1,0.3760396296794518,0.7647373733882553,-0.8795601751025707,-0.867376635802802,0.3457056532278942,0,0.8062670960724398,0,0.3251168786783543,2,0,1,1,0,0,0,0,1,0,0.7777777777777778,0,0,0,-1.01056543769991,0.0,0
0,0,0,1.1207624795214572,2,0.373810774973477,1.3167451999930848,-0.8825338642516005,0.8840569557220865,0.3602738825738524,0,3.048334026744441,1,1.630914178288138,3,0,2,2,1,0,0,1,1,0,0.8823529411764706,0,0,0,-0.0237474066984201,0.0,0
0,0,0,0.4781535221548365,2,0.7075021652394089,1.04074128669067,-0.4373301173682739,-0.3200536384512743,0.681881232605707,0,1.6470421950744405,2,0.6515662035808003,3,1,2,3,1,0,0,1,1,0,0.9090909090909092,0,0,0,1.2097751320534422,0.4545454545454545,0
0,0,0,0.8637188965748089,3,2.1250537582393405,0.7647373733882553,1.453936181414713,0.55566315731117,2.0480987157562955,0,0.8062670960724398,1,0.9780155284832462,3,0,1,3,0,1,1,0,1,0,0.5384615384615384,0,0,0,-0.3938041683239789,0.3846153846153846,0
1,0,1,-0.935586184051729,1,0.6199400160761157,-0.6152821931238183,-0.5541536196515896,-1.6336288320949408,0.690355689922901,0,-0.5950247355975609,0,-0.8174557584802066,2,1,3,3,1,0,0,0,1,0,1.0,0,0,0,-0.6405086760743514,0.5,0
0,0,1,2.020415019834726,4,2.524294322652524,-1.1672900197286478,2.350078647111638,0.9935215551923922,2.571130910353268,0,2.2075589277424403,0,3.0999361403491448,4,0,1,4,0,0,0,0,0,1,0.4615384615384615,0,1,0,-1.01056543769991,0.0,0
0,0,0,-0.2929772266851083,2,0.9501289203755158,0.7647373733882553,-0.1136228128595955,-0.4295182379215798,0.9584615191860192,0,1.08652546240644,3,0.3251168786783543,3,1,3,4,0,0,0,1,1,0,0.8888888888888888,0,0,1,-0.2704519144487926,0.2222222222222222,0
0,0,0,-0.8070643925784048,2,0.6283792948687589,-0.3392782798214035,-0.452410969481211,-0.4295182379215798,0.6709870905006203,0,-0.3147663692635607,2,-0.4910064335777606,3,1,1,4,0,1,0,0,0,0,0.75,0,1,0,-0.2704519144487926,0.0,0
0,0,0,2.2774586027813744,3,1.6662280966236844,0.7647373733882553,0.8417810294501388,1.3219153536033088,1.5318185295017537,0,0.8062670960724398,2,0.1618922162271313,3,0,2,3,0,0,0,1,1,0,0.875,0,0,1,-0.2704519144487926,0.0,0
0,0,0,-0.5500208096317566,1,0.3465869067790713,-1.1672900197286478,-0.9188553531433225,2.416561348306364,0.3340358783489253,0,-1.1555414682655611,1,-0.9806804209314296,2,0,4,3,0,1,0,0,1,0,0.0,0,0,0,-0.7638609299495376,0.0,0
0,0,0,1.891893228361402,4,2.733371889062874,3.5247765064124024,2.265540912732075,1.1029861546626976,2.5128790687001343,0,0.5260087297384397,2,2.120588165641807,3,0,3,1,0,1,1,0,1,0,0.3,0,0,0,-0.8872131838247239,0.25,0
0,1,0,1.5063278539414295,5,3.032675235293767,0.7647373733882553,2.6648648841732268,0.774592356251781,2.922852295208396,0,1.6470421950744405,1,2.447037490544253,3,0,4,2,0,0,1,1,1,0,0.4545454545454545,0,0,0,-0.2704519144487926,0.0454545454545454,0
0,0,0,-0.4214990181584324,1,0.3613928701830464,-0.3392782798214035,-0.8991015609390526,0.8840569557220865,0.3322404033985267,0,-0.5950247355975609,2,-0.3277817711265376,3,0,4,4,1,0,0,1,1,0,0.4,0,0,0,-1.01056543769991,0.0,0
1,1,0,0.4781535221548365,3,2.166765182022582,0.4887334600858406,1.509586649775129,-0.4295182379215798,2.412876461184048,0,0.8062670960724398,0,-0.0013324462240916,3,0,3,2,0,1,0,0,1,1,1.0,0,0,0,0.7163661165526973,1.0,0
0,0,1,-1.1926297669983772,1,0.3642585405192996,-0.6152821931238183,-0.8952782463188713,0.1178047594299478,0.3674530757201092,0,-0.875283101931561,0,-0.8174557584802066,3,0,4,3,1,0,0,0,1,0,0.5,0,0,0,-0.0237474066984201,1.0,0
0,1,0,-0.5500208096317566,1,0.4494697472056179,-0.6152821931238183,-0.7459565697640151,0.1178047594299478,0.4377669808656358,0,-0.5950247355975609,1,-0.1645571086753146,3,1,2,4,0,1,0,0,0,0,0.3333333333333333,0,0,0,-1.01056543769991,0.1666666666666666,0
0,0,1,0.7351971051014847,2,1.058069169707721,1.8687530265979144,0.0303887045005644,-0.2105890389809687,0.9727179387606204,0,1.08652546240644,0,1.630914178288138,1,0,4,2,0,0,0,0,1,0,0.4705882352941176,0,0,0,-0.3938041683239789,0.6470588235294118,0
0,0,1,-0.1644554352117841,1,0.3512038200985904,-1.1672900197286478,-0.9126955684774748,-0.7579120363324965,0.3542838658385319,0,1.08652546240644,0,0.4883415411295773,2,0,3,4,1,0,0,0,1,0,0.8,0,0,0,-0.0237474066984201,0.1,0
0,0,0,-0.5500208096317566,1,0.5263281184251768,-1.1672900197286478,-0.6790485639108435,0.1178047594299478,0.5309439983962768,0,-1.1555414682655611,1,-1.1439050833826525,3,0,3,4,1,1,0,0,1,0,1.0,0,0,0,-0.6405086760743514,1.0,0
0,1,0,-0.6785426011050807,1,0.5443181599805443,-0.8912861064262331,-0.6550466443508167,-0.1011244395106632,0.500409664854433,0,-1.1555414682655611,1,-0.9806804209314296,2,0,1,2,0,1,0,0,1,0,0.0,0,0,0,-0.5171564221991651,0.0,0
1,0,1,-0.4214990181584324,1,0.4712435664060869,-0.6152821931238183,-0.7525411671654384,-0.3200536384512743,0.5247696050775005,0,-0.3147663692635607,0,-0.4910064335777606,3,0,1,2,0,0,0,0,1,0,0.75,0,0,0,-0.3938041683239789,0.25,0
0,0,1,1.3778060624681054,5,2.7225937571183114,-0.6152821931238183,2.6431994346588663,0.9935215551923922,2.773109657793782,0,-0.875283101931561,0,-0.8174557584802066,3,0,1,2,0,0,0,0,0,1,0.5,0,1,0,-0.8872131838247239,1.0,0
0,0,0,-0.2929772266851083,2,0.9967756652934155,0.7647373733882553,-0.0513877470977565,0.1178047594299478,0.9606792073232068,0,0.8062670960724398,1,-0.0013324462240916,3,0,4,4,0,1,0,0,1,0,1.0,1,0,0,2.443297670805305,0.1428571428571428,0
0,0,0,-0.2929772266851083,2,0.9123975942815148,-0.6152821931238183,-0.1639631220253152,0.0083401599596422,0.9203992906258508,0,-0.3147663692635607,2,-0.1645571086753146,2,0,4,3,0,0,0,1,1,0,0.5,0,0,1,1.94988865530456,0.1666666666666666,0
0,1,0,2.6630239772013464,4,1.7902479406204217,1.04074128669067,1.0072455899568713,1.4313799530736142,1.3584780294316772,0,2.4878172940764407,1,3.752834790154037,3,1,3,2,0,1,0,0,1,0,0.4333333333333333,0,0,1,1.3331273859286286,0.4,0
0,1,0,-0.5500208096317566,1,0.6255121528410525,-0.6152821931238183,-0.5467193967790149,-0.648447436862191,0.696560735928885,0,-0.5950247355975609,1,-0.4910064335777606,3,0,4,3,0,1,0,0,1,0,0.5,0,0,0,0.3463093549271386,0.0,0
0,0,0,-0.4214990181584324,1,0.5239400598116325,0.2127295467834259,-0.6822346594276611,-0.867376635802802,0.5049665023639472,0,-0.875283101931561,2,-0.0013324462240916,3,1,2,4,0,0,0,1,1,0,0.1428571428571428,0,0,0,0.099604847176766,0.1428571428571428,0
0,0,0,0.0925881477348641,1,0.5966962455709506,1.04074128669067,-0.5851649493486152,-0.7579120363324965,0.6019292516603888,0,0.8062670960724398,0,0.8147908660320233,3,0,2,4,1,1,0,0,1,0,0.5833333333333334,0,0,0,-1.01056543769991,0.0833333333333333,0
1,0,1,-0.8070643925784048,1,0.5548256178801395,-1.1672900197286478,-0.6410278240768189,-0.9768412352731076,0.5100695179928922,0,-1.1555414682655611,0,-1.1439050833826525,3,0,3,1,1,0,0,0,1,0,1.0,0,0,0,-0.8872131838247239,1.0,0
1,0,0,3.69119830898794,3,1.6417106948579625,1.5927491132954996,0.8090704488108104,2.3070967488360585,1.5092788721786816,0,0.5260087297384397,1,5.385081414666267,3,0,4,4,0,1,0,0,1,0,0.15,0,0,1,1.7031841475541871,0.375,0
