Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompanyLoyaltyRatio,PositionStagnationRatio,ManagementStabilityRatio,JobLevelSalaryRatio,DepartmentSalaryRatio,EducationReturnRatio,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
43,0,415,25,3,3,0,79,2,3,4,10798,5268,5,0,13,3,3,1,18,5,3,1,0,0,0,0.0555555555555555,0.0,0.0,1.0999004280519082,1.5516212270736014,1.6568302317003654,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20,1,769,9,3,4,1,54,3,1,4,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2,1.0,0.0,1.0,0.8335380742023201,0.3338040480174084,0.3564379170438922,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21,1,1334,10,3,3,1,36,2,1,1,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0,1.0,1.0,0.0,0.5080886410118318,0.2254327331185875,0.2172690876169399,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,0,1003,8,4,4,1,74,2,2,1,4615,21029,8,1,23,4,1,3,19,2,3,16,13,1,7,0.8421052631578947,0.0625,0.4375,0.8387436458041206,0.7347260334338146,0.6754579126362117,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51,1,1323,4,4,1,0,34,3,1,3,2461,10332,9,1,12,3,3,3,18,2,4,10,0,2,7,0.5555555555555556,0.2,0.7,0.8830551875212698,0.3918008165288446,0.3601954329355833,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,1,1366,24,2,2,0,72,2,3,1,8722,12355,1,0,12,3,1,0,10,2,2,10,7,1,9,1.0,0.1,0.9,0.8884359634625619,1.38857648182226,1.4007542510624096,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
26,0,192,1,2,1,0,59,2,1,1,3955,11141,1,0,16,3,1,2,6,2,3,5,3,1,3,0.8333333333333334,0.2,0.6,1.41913176214816,0.6296514544378627,0.6351734766053463,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,0,1176,20,3,3,0,85,3,2,1,9957,9096,1,0,15,3,3,1,7,1,2,6,2,0,2,0.8571428571428571,0.0,0.3333333333333333,1.809614405475976,1.5851933076707458,1.5277883512725077,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
41,0,509,7,2,2,1,43,4,1,3,3376,18863,1,0,13,3,3,0,10,3,3,10,6,0,8,1.0,0.0,0.8,1.21137517800561,0.5374723919550505,0.5421860068317697,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
38,0,330,17,1,3,1,65,2,3,3,8823,24608,1,0,18,3,1,1,20,4,2,19,9,1,9,0.95,0.0526315789473684,0.4736842105263157,0.8987239745047219,1.404656076486792,1.5642034545941848,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,0,1492,20,4,1,0,61,3,3,4,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,0.7857142857142857,1.0,0.0909090909090909,1.0514143562096496,1.6433027339336586,1.5107424862905694,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
27,0,1277,8,5,1,0,87,1,1,3,4621,5869,1,0,19,3,4,3,3,4,3,3,2,1,2,1.0,0.3333333333333333,0.6666666666666666,1.658105656861352,0.7356812568792324,0.55825050902657,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
55,0,1091,2,1,4,0,65,3,3,2,10976,15813,3,0,18,3,2,1,23,4,3,3,2,1,2,0.1304347826086956,0.3333333333333333,0.6666666666666666,1.1180317742450216,1.7474220894841923,1.9459024274765693,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28,0,857,10,3,3,1,59,3,2,3,3660,7909,3,0,13,3,4,0,10,4,4,8,7,1,7,0.8,0.125,0.875,0.6651791427178941,0.5826863017048237,0.5615853535861584,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
44,1,1376,1,2,2,0,91,2,3,1,10482,2326,9,0,14,3,4,1,24,1,3,20,6,3,6,0.8333333333333334,0.15,0.3,1.0677121954843585,1.5751728151819748,1.6834104631548017,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33,0,654,5,3,4,0,34,2,3,4,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7251519862290734,1.133372617988153,1.0923295443114374,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35,1,1204,4,3,4,0,86,3,3,1,9582,10333,1,1,22,4,1,0,9,2,3,8,7,4,7,0.8888888888888888,0.5,0.875,0.9760368495641216,1.3768878123559225,1.4702488683231063,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
33,1,827,29,4,1,1,54,2,2,3,4508,3129,1,0,22,4,2,0,14,4,3,13,7,3,8,0.9285714285714286,0.2307692307692307,0.6153846153846154,0.8192971517410566,0.7176912153238648,0.6597972416390124,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,0,895,15,2,1,0,50,3,1,3,2207,22482,1,0,16,3,4,1,4,5,2,4,2,2,2,1.0,0.5,0.5,0.7919149934414638,0.3513630240061601,0.354444465959039,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34,0,618,3,1,1,0,45,3,2,4,7756,22266,1,0,17,3,3,0,7,1,2,6,2,0,4,0.8571428571428571,0.0,0.6666666666666666,1.4095982051693954,1.2347855071100031,1.3750381949260453,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37,0,309,10,4,4,1,88,2,2,4,6694,24223,2,1,14,3,3,3,8,5,3,1,0,0,0,0.125,0.0,0.0,1.2165872080201048,0.9618959524014344,0.9797432864976816,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25,1,1219,4,1,4,0,32,3,1,4,3691,4605,1,1,15,3,2,1,7,3,4,7,7,5,6,1.0,0.7142857142857143,0.8571428571428571,1.3244033714510388,0.587621622839482,0.654366423088194,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
26,1,1330,21,3,1,0,37,3,1,3,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0,1.0,0.0,0.0,0.8529143359358221,0.3784276882929961,0.3647236025886061,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33,1,1017,25,3,1,0,55,2,1,2,2313,2993,4,1,20,4,2,0,5,0,3,2,2,2,2,0.4,1.0,1.0,0.8299498775850048,0.3682386382085402,0.3549035308319082,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,0,469,2,2,4,0,35,3,4,1,17665,14399,1,0,17,3,4,1,23,3,3,22,6,13,7,0.9565217391304348,0.5909090909090909,0.3181818181818182,1.139399331021461,2.8123370272174077,2.8370011287568757,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,1,1009,1,3,1,0,45,2,1,2,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0,1.0,0.0,0.0,0.9314958418550248,0.4132933440507438,0.3983266606310565,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50,1,959,1,4,4,0,81,3,2,3,4728,17251,3,1,14,3,4,0,5,4,3,0,0,0,0,0.0,1.0,1.0,0.8592805974781976,0.6793911059088709,0.6919967521005437,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
33,0,970,7,3,4,1,30,3,2,2,4302,13401,1,0,17,3,3,1,4,3,3,3,2,0,2,0.75,0.0,0.6666666666666666,0.7818581070962789,0.6181769326607365,0.6600929483955337,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34,0,697,3,4,3,0,40,2,1,4,2979,22478,3,0,17,3,4,3,6,2,3,0,0,0,0,0.0,1.0,1.0,1.068923772298197,0.4742684406499097,0.4360106439313704,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48,0,1262,1,4,1,0,35,4,4,4,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1,0.1851851851851851,0.4,0.2,1.089089029396964,2.6881579793131007,2.471312427922521,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,0,1050,9,4,2,1,65,2,2,3,5593,17970,1,0,13,3,4,1,15,2,3,15,10,4,12,1.0,0.2666666666666666,0.8,1.01648823639923,0.803687490555904,0.8185993727788369,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52,0,994,7,4,2,0,87,3,3,2,10445,15322,7,0,19,3,4,0,18,4,3,8,6,4,0,0.4444444444444444,0.5,0.0,1.063943320152082,1.6628848145647224,1.5287449398667892,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38,0,770,10,4,3,0,73,2,3,3,8740,5569,1,1,14,3,2,2,9,2,3,8,7,2,7,0.8888888888888888,0.25,0.875,0.8902694703809667,1.2558964182833188,1.2791987337899222,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
29,0,1107,28,4,3,1,93,3,1,4,2514,26968,4,0,22,4,1,1,11,1,3,7,5,1,7,0.6363636363636364,0.1428571428571428,1.0,0.9020726295930404,0.4002386236300346,0.3679525877285886,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28,0,950,3,3,4,1,93,3,3,2,7655,8039,1,0,17,3,2,3,10,3,2,9,7,1,7,0.9,0.1111111111111111,0.7777777777777778,0.7797497477993478,1.218705912445471,1.174572645273782,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
46,0,406,3,1,1,0,52,3,4,3,17465,15596,3,0,12,3,4,1,23,3,3,12,9,4,9,0.5217391304347826,0.3333333333333333,0.75,1.1264992536818463,2.50963740793114,3.0963179569859958,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
38,0,130,2,2,4,0,32,3,3,2,7351,20619,7,0,16,3,3,0,10,2,3,1,0,0,0,0.1,0.0,0.0,0.7487838531774011,1.056303726636233,1.180571485847257,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,0,1082,27,3,3,1,83,3,3,1,10820,11535,8,0,11,3,3,1,18,1,3,8,7,0,1,0.4444444444444444,0.0,0.125,1.1021413809521807,1.7225862799033314,1.6602058813667304,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39,1,203,2,3,1,0,84,3,4,4,12169,13547,7,0,11,3,4,3,21,4,3,18,7,11,5,0.8571428571428571,0.6111111111111112,0.2777777777777778,0.7849052057288513,1.937352351214754,1.8671945813633768,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40,0,1308,14,3,3,0,44,2,5,3,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9,0.9523809523809524,0.2,0.45,1.0226228557447463,3.12453588996144,3.011386379639875,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,0,984,1,1,4,1,70,2,1,2,2070,25326,1,1,11,3,3,0,2,6,4,2,2,2,2,1.0,1.0,1.0,0.7427566997842456,0.3295520886691216,0.3669841494967655,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
39,0,439,9,3,3,0,70,3,2,2,6782,8770,9,0,15,3,3,0,9,2,2,5,4,0,3,0.5555555555555556,0.0,0.6,1.2325805863149613,1.0797209011371898,1.0406207289675753,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36,0,217,18,4,1,0,78,3,2,4,7779,23238,2,0,20,4,1,0,18,0,3,11,9,0,9,0.6111111111111112,0.0,0.8181818181818182,1.4137782926782785,1.2384471969841049,1.1385454176375065,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31,0,793,20,3,3,0,67,4,1,4,2791,21981,1,0,12,3,1,1,3,4,3,2,2,2,2,0.6666666666666666,1.0,1.0,1.0014656758926712,0.4010534214449362,0.4282471917647453,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
28,0,1451,2,1,1,0,67,2,1,2,3201,19911,1,0,17,3,1,0,6,2,1,5,3,0,4,0.8333333333333334,0.0,0.8,1.1485817372025944,0.5096117081303663,0.5674957790044186,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,0,1182,11,2,4,0,54,3,2,4,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,1.0,0.0,0.4,0.9028989019187154,0.7138779640768338,0.7978613986789785,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49,0,174,8,4,4,0,56,2,4,2,13120,11879,6,0,17,3,2,1,22,3,3,9,8,2,3,0.4090909090909091,0.2222222222222222,0.3333333333333333,0.8462450734787188,1.8852815798486435,1.9202617147967709,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
34,0,1003,2,2,4,0,95,3,2,3,4033,15834,2,0,11,3,4,0,5,3,2,3,2,0,2,0.6,0.0,0.6666666666666666,0.7329692575358653,0.6420693592282934,0.6477002860048955,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29,0,490,10,3,4,1,61,3,1,2,3291,17940,1,0,14,3,4,2,8,2,2,7,5,1,1,0.875,0.1428571428571428,0.1428571428571428,1.1808755067584311,0.5239400598116325,0.5049665023639472,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42,0,188,29,3,2,0,56,1,2,4,4272,9558,4,0,19,3,1,0,16,3,3,1,0,0,0,0.0625,0.0,0.0,0.7764058190412142,0.6801190931374336,0.6554897897595815,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,0,718,8,1,2,0,79,2,2,4,5056,17689,1,1,15,3,3,1,10,2,2,10,7,1,2,1.0,0.1,0.2,0.9188922802135718,0.8049349566720188,0.8963632173215684,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38,0,433,1,3,3,0,37,4,1,3,2844,6004,1,0,13,3,4,1,7,2,4,7,6,5,0,1.0,0.7142857142857143,0.0,1.0204831179644418,0.4273794587271071,0.4363794386882607,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28,0,773,6,3,3,0,39,2,1,3,2703,22088,1,1,14,3,4,1,3,2,3,3,1,0,2,1.0,0.0,0.6666666666666666,0.9698895456602976,0.4303281621606936,0.4147445930992858,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18,1,247,8,1,3,0,80,3,1,3,1904,13556,1,0,12,3,4,0,0,0,3,0,0,0,0,1.0,1.0,1.0,0.6831926359368133,0.303124240012564,0.3375545027255273,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,1,603,9,4,1,1,77,3,2,1,8224,18385,1,1,17,3,1,0,6,3,3,5,2,0,3,0.8333333333333334,0.0,0.6,1.4946538988284048,1.1817496732221984,1.2036762456165124,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,0,167,12,4,2,0,46,3,1,4,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,0.1666666666666666,0.0,0.0,1.7101345078124224,0.7587658234768277,0.6975584857257172,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,1,874,15,3,3,0,72,3,1,3,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,1.0,1.0,1.0,0.9365193171192662,0.4155221987567185,0.4004748013278342,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37,0,367,25,2,3,1,52,2,2,4,5731,17171,7,0,13,3,3,2,9,2,3,6,2,1,3,0.6666666666666666,0.1666666666666666,0.5,1.0415687614525275,0.9123975942815148,0.9203992906258508,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27,0,199,6,3,4,0,55,2,1,3,2539,7950,1,0,13,3,3,1,4,0,3,4,2,2,2,1.0,0.5,0.5,0.9110431211363283,0.4042187213192752,0.3895806592227475,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,0,1400,9,1,2,1,70,3,2,3,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3,1.0,0.1666666666666666,0.5,1.0384791315546578,0.8210746148822521,1.0130180822340669,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,0,528,8,4,3,0,100,3,1,3,4323,7108,1,0,17,3,2,0,6,2,1,5,4,1,4,0.8333333333333334,0.2,0.8,1.5511773976653591,0.6496348101537566,0.6327203805690885,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29,1,408,23,1,4,1,45,2,3,1,7336,11162,1,0,13,3,1,1,11,3,1,11,8,3,10,1.0,0.2727272727272727,0.9090909090909092,0.7472559307453972,1.0541482980007353,1.3005776428542375,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,593,9,4,2,1,88,3,3,3,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13,0.9,0.1111111111111111,0.7222222222222222,1.3750283273080857,2.149093548282354,1.975732689637318,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,1,481,12,3,3,0,44,3,4,1,13758,2447,1,1,12,3,2,0,22,2,2,21,9,13,14,0.9545454545454546,0.6190476190476191,0.6666666666666666,0.8873963201920894,1.9769591444784784,2.111008550447641,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,0,647,4,4,2,0,45,3,2,1,5155,2253,7,0,13,3,4,0,9,3,4,6,4,1,5,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.9368848307952852,0.7407489743993716,0.754493074678152,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,0,982,1,4,4,0,58,2,1,3,2258,16340,6,0,12,3,2,1,10,2,3,8,0,1,7,0.8,0.125,0.875,0.8102147961897713,0.3594824232922109,0.3304840664642613,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,0,477,24,3,4,0,49,3,1,2,3597,6409,8,0,22,4,4,0,6,2,3,4,3,1,2,0.6666666666666666,0.25,0.5,1.290674323248276,0.5726564555279374,0.5519187204506589,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,1,1485,12,1,3,1,79,3,1,4,2515,22955,1,1,11,3,4,0,1,4,2,1,1,0,0,1.0,0.0,0.0,0.9024314492547718,0.4003978275376043,0.445876877287133,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26,0,1384,3,4,1,0,82,4,1,4,4420,13421,1,0,22,4,2,1,8,2,3,8,7,0,7,1.0,0.0,0.875,1.5859829048533167,0.703681271457738,0.6469174374544,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,0,852,10,3,3,0,72,2,2,3,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4,1.0,0.1,0.4,1.1955050275405212,0.9452273042869188,1.009319250243101,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,902,26,2,3,1,92,2,2,4,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0,0.0625,0.0,0.0,0.8036672593165377,0.7039996792728771,0.7101737328821343,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,0,819,2,3,3,0,44,2,3,2,10274,19588,2,0,18,3,2,1,15,2,4,7,7,6,4,0.4666666666666667,0.8571428571428571,0.5714285714285714,1.046525004427237,1.635660946370317,1.5764283941924018,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34,0,669,1,3,4,0,97,2,2,1,5343,25755,1,0,20,4,3,0,14,3,3,13,9,4,9,0.9285714285714286,0.3076923076923077,0.6923076923076923,0.971052502607024,0.8506264781445008,0.8198225530630721,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,0,636,4,4,4,0,47,2,1,4,2376,26537,1,0,13,3,2,1,2,2,4,2,2,2,2,1.0,1.0,1.0,0.8525555162740907,0.3782684843854265,0.3477547129845372,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
43,1,1372,9,3,1,1,85,1,2,3,5346,9489,8,0,13,3,2,0,7,2,2,4,3,1,3,0.5714285714285714,0.25,0.75,0.9715977314125306,0.7681947656913756,0.8202828689266674,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32,0,862,2,1,3,1,76,3,1,1,2827,14947,1,0,12,3,3,3,1,3,3,1,0,0,0,1.0,0.0,0.0,1.014383183715006,0.4062264501701307,0.5011904302547615,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
56,0,718,4,4,4,1,92,3,5,1,19943,18575,4,0,13,3,4,1,28,2,3,5,2,4,2,0.1785714285714285,0.8,0.4,1.039140304296213,3.1750035286610108,2.9188856233378053,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
29,0,1401,6,1,2,1,54,3,1,4,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8,1.0,0.0,0.8,1.123464360881388,0.4984674346004926,0.5550856869924508,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19,0,645,9,2,3,0,54,3,1,1,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0,1.0,0.0,0.0,0.915707776738838,0.4062883721176803,0.409851507533968,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
45,0,1457,7,3,1,1,83,3,1,3,4477,20100,4,1,19,3,3,1,7,2,2,3,2,0,2,0.4285714285714285,0.0,0.6666666666666666,1.6064356255720134,0.7127558941892065,0.6869447071052543,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37,0,977,1,3,4,1,56,2,2,4,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11,1.0,0.2142857142857142,0.7857142857142857,1.1766037622829637,1.0306860976057457,0.993361633638467,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,0,805,3,3,1,0,87,2,1,3,3033,12828,1,0,12,3,1,0,2,2,2,2,2,1,2,1.0,0.5,1.0,1.088300034031699,0.4828654516586694,0.465379338094759,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,1,1097,10,4,3,0,96,3,1,3,2936,10826,1,1,11,3,3,0,6,4,3,6,4,0,2,1.0,0.0,0.3333333333333333,1.0534945268437417,0.4674226726244159,0.429717103250253,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
53,0,1223,7,2,4,1,50,3,5,3,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7,0.2692307692307692,0.5714285714285714,1.0,0.969475229490816,2.9621479042404237,2.9881258421540005,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29,0,942,15,1,2,1,69,1,1,4,2168,26933,1,1,18,3,1,1,6,2,2,5,4,1,3,0.8333333333333334,0.2,0.6,0.7779210266339345,0.3451540716109447,0.3843582783135206,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22,1,1256,3,4,3,0,48,2,1,4,2853,4223,1,1,11,3,2,1,1,5,3,0,0,0,0,0.0,1.0,1.0,1.0237124949200254,0.4542087482961371,0.4175691061215844,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46,0,1402,2,3,3,1,69,3,4,1,17048,24097,8,0,23,4,1,0,28,2,3,26,15,15,9,0.9285714285714286,0.5769230769230769,0.3461538461538461,1.0996025924287498,2.449716491864304,2.61582161419039,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44,0,111,17,3,4,0,74,1,1,3,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0,0.0,1.0,1.0,0.82169702536518,0.3645769483344389,0.3513744425443449,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,0,147,2,3,2,0,99,3,1,3,3600,8429,1,0,13,3,4,1,5,2,3,5,4,1,4,1.0,0.2,0.8,1.2917507822334706,0.5409866566165912,0.5523790363142541,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
41,1,906,5,2,1,0,95,2,1,1,2107,20293,6,0,17,3,1,1,5,2,1,1,0,0,0,0.2,0.0,0.0,0.7560330272683118,0.3354426332491977,0.3383844539083349,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30,0,1329,29,4,3,0,61,3,2,1,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3,0.5,0.0,0.75,0.7478721782197089,0.5913059223381987,0.6022772070418226,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
